index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3261,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"Consider the following reversible cycle of a heat engine. The working substance is an ideal gas with a constant specific heat capacity at constant volume \( c_{\mathrm{v}} \), where \( a \rightarrow b \) and \( c \rightarrow d \) are isobaric processes, and \( b \rightarrow c \) and \( d \rightarrow a \) are adiabatic processes. Determine the efficiency of the heat engine (expressed in terms of \( P_{1} \) and \( P_{2} \)).","In the cycle, heat absorbed from the high temperature source is \( Q_{\text{in}} = c_{\mathrm{p}} (T_{b} - T_{a}) \), and heat released to the low temperature source is \( Q_{\text{out}} = c_{\mathrm{p}} (T_{c} - T_{d}) \), thus
$$
\eta = 1 - \frac{Q_{\text{out}}}{Q_{\text{in}}} = 1 - \frac{T_{c} - T_{d}}{T_{b} - T_{a}}
$$

Using the adiabatic process equation \( p^{(1-\gamma)/\gamma} T = \text{constant} \), we have
$$
\begin{aligned}
p_{1}^{(1-\gamma)/\gamma} T_{a} & = p_{2}^{(1-\gamma)/\gamma} T_{d} \\
p_{1}^{(1-\gamma)/\gamma} T_{b} & = p_{2}^{(1-\gamma)/\gamma} T_{c}
\end{aligned}
$$
Substituting into the above equation, the efficiency of the heat engine is
$$
\eta = 1 - \left( \frac{p_{2}}{p_{1}} \right)^{\frac{\gamma-1}{\gamma}}
$$",\boxed{1 - \left( \frac{p_{2}}{p_{1}} \right)^{\frac{\gamma-1}{\gamma}}},EX,,False,EN,Laws Application
3263,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A cylindrical container is divided into two equal volumes by a fixed piston. The left side is filled with 1 mol of neon gas at a pressure of 4 atm and a temperature of 300 K; the right side is filled with argon gas at a pressure of 1 atm and a temperature of 300 K. The gases can be treated as ideal gases. The entire system is adiabatic in relation to the outside environment, and the specific heat capacity of the container and piston is \(c\) (where \(c\) is a constant). Now the piston is allowed to slide frictionlessly along the cylindrical container. Due to dissipation, the piston eventually comes to rest at an equilibrium position. Calculate the new equilibrium temperature (the piston is thermally conductive).","The internal energy of an ideal gas is only a function of temperature, and the internal energy of the entire system remains unchanged, so the temperature also remains unchanged. The new equilibrium temperature is 300 K.",\boxed{300},NV,\text{K},False,EN,
3266,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"An adiabatic piston divides a closed-end adiabatic cylinder into two parts, A and B, each containing an equal amount of monatomic ideal gas. The adiabatic index of the gas is \(\gamma = \frac{5}{3}\). Initially, the volume, pressure, and temperature of the gas are \(V_0\), \(p_0\), and \(T_0\) respectively. Now, the gas in section A is slowly heated, causing the piston to move to the right, resulting in an adiabatic compression of the gas in section B. When the pressure of the gas in section B reaches \(3p_0\), find the final volume and temperature of the gas in section B during this adiabatic process.","According to the equation for an adiabatic process, we have
\[
V_{B} = V_{0}\left(\frac{p_{0}}{p_{B}}\right)^{\frac{1}{\gamma}} = 3^{-\frac{3}{5}} V_{0}
\]

\[
T_{B} = T_{0}\left(\frac{p_{0}}{p_{B}}\right)^{\frac{1}{\gamma}-1} = 3^{\frac{2}{5}} T_{0}
\]","\boxed{3^{-\frac{3}{5}} V_{0}, 3^{\frac{2}{5}} T_{0}}","NV, NV","None, None",True,EN,Laws Application
3269,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A uniform copper rod with mass $m = 1.0 \, \mathrm{kg}$ and constant pressure specific heat capacity $c_{p} = 385 \, \mathrm{J}/(\mathrm{kg} \cdot \mathrm{K})$ has its left end initially at temperature $T_{1} = 400 \, \mathrm{K}$ and right end at temperature $T_{2} = 300 \, \mathrm{K}$. The side surface of the rod is adiabatically insulated from the surroundings. The left end of the rod is in contact with a heat source at $T_{1} = 400 \, \mathrm{K}$, and the right end is insulated, allowing the rod to reach thermal equilibrium. Calculate the entropy change of both the rod and the heat source.","Let the length of the rod be $l$, and its linear density be $\rho = \frac{m}{l}$. The initial temperature distribution of the rod is given by:

$$
T_{\mathrm{i}}(x) = 400 - \frac{100}{l} x
$$

The final temperature of the rod is $T_{\mathrm{f}} = T_{1} = 400 \, \mathrm{K}$.

The entropy change $\mathrm{d} S(x)$ for a segment $\mathrm{d} x$ of the rod is:

$$
\mathrm{d} S(x) = \int_{T_{\mathrm{i}}(x)}^{T_{1}} \frac{c_{\mathrm{p}} \, \mathrm{d} m \, \mathrm{d} T}{T} = \rho c_{\mathrm{p}} \, \mathrm{d} x \ln \frac{T_{1}}{T_{\mathrm{i}}(x)}
$$

The total entropy increase of the rod is:

$$
\begin{aligned}
\Delta S_{\text{rod}} &= \int \mathrm{d} S = \frac{m}{l} c_{\mathrm{p}} \int_{0}^{l}\left[\ln T_{1} - \ln \left(T_{1} - \frac{100}{l} x\right)\right] \mathrm{d} x \\
&= \frac{m}{l} c_{\mathrm{p}}\left\{l \ln T_{1} + \frac{l}{100}\left[\left(T_{1} - \frac{100}{l} x\right)\left(\ln \left(T_{1} - \frac{100}{l} x\right) - 1\right)\right]_{0}^{l}\right\} \\
&= m c_{\mathrm{p}}\left\{\ln T_{1} + \frac{1}{100}\left[\left(T_{1} - 100\right) \ln \left(T_{1} - 100\right) - T_{1} \ln T_{1} + 100\right]\right\} \\
&= 385 \times\left\{\ln 400 + \frac{1}{100}[300 \ln 300 - 400 \ln 400 + 100]\right\}
\end{aligned}
$$

$$
= 52.7 \, \mathrm{J/K}
$$

The heat absorbed by the rod is:

$$
Q = \int \mathrm{d} Q = \frac{m}{l} c_{\mathrm{p}} \int_{0}^{l} \frac{100}{l} x \, \mathrm{d} x = 50 m c_{\mathrm{p}} = 1.925 \times 10^{4} \, \mathrm{J}
$$

The temperature of the heat source is $T_{1} = 400 \, \mathrm{K}$, and the entropy decrease is:

$$
\Delta S_{\text{source}} = -\frac{Q}{T_{1}}
$$

The rod and the heat source form an adiabatic system, with the total entropy change:

$$
\Delta S = \Delta S_{\text{rod}} + \Delta S_{\text{source}} = 4.6 \, \mathrm{J/K}
$$

$\Delta S > 0$ satisfies the principle of entropy increase.","\boxed{52.7, -48.1}","NV, NV","\mathrm{J/K}, \mathrm{J/K}",True,EN,Laws Application
3270,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"The walls of a house are made of wooden boards, with a thickness of $1 \, \text{cm}$ and a thermal conductivity of $0.17 \, \text{W/m} \cdot {^\circ} \text{C}$. If the temperature at the interface between the wooden boards and the brick is $\theta^{\prime}$, and the room temperature is $t_{2}=20^\circ \text{C}$, calculate the heat flux density per square meter.","From the continuity of heat transfer, the heat flux $q$ through the wall surface is constant. According to Fourier's law of heat conduction:

$$
q = \kappa_{3} \frac{t_{2} - \theta^{\prime}}{d_{3}}
$$

where

$$
t_{2} - \theta^{\prime} = q \frac{d_{3}}{\kappa_{3}}
$$

Thus, the heat flux density $q$ through the wooden layer is:

$$
q = \left(t_{2} - \theta^{\prime}\right)\left( \frac{d_{3}}{\kappa_{3}} \right)^{-1}
$$",\boxed{\frac{t_{2} - \theta^{\prime}}{d_{3} / \kappa_{3}}},EX,,False,EN,Laws Application
3271,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"A pond has formed a 1 cm thick layer of ice on the surface, with the temperature of the air above the ice at $-20^{\circ} \mathrm{C}$. The thermal conductivity of ice is $\kappa = 2.092 \mathrm{~J} /(\mathrm{m} \cdot \mathrm{s} \cdot \mathrm{K})$, the latent heat of fusion is $l = 3.349 \times 10^{5} \mathrm{~J} / \mathrm{kg}$, and the density of water is $\rho = 10^{3} \mathrm{~kg} / \mathrm{m}^{3}$. Determine the time required for the thickness of the ice layer to double.","Consider a vertical ice column with a base area of $\Delta A$. Assume that at time $t$, the thickness of the ice is $x$. At equilibrium, $\mathrm{d} Q=\mathrm{d} Q^{\prime}$, and it is known that $x(t)$ satisfies the following equation:

$$
\frac{\mathrm{d} x}{\mathrm{~d} t}=\frac{20 \kappa}{l \rho x}
$$

From the equation:

$$
x \mathrm{~d} x=\frac{20 \kappa}{l \rho} \mathrm{~d} t
$$

Integrating yields:

$$
x^{2}-x_{0}^{2}=\frac{40 \kappa}{l \rho} t
$$

When the thickness of the ice layer doubles, $x=2 x_{0}=2 \mathrm{~cm}$, the required time is:

$$
t=\frac{3 x_{0}^{2} l \rho}{40 \kappa}=1.2 \times 10^{3} \mathrm{~s}=20 \mathrm{~min}
$$",\boxed{20},NV,\text{min},False,EN,Math Derivation
3278,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"A pond is covered with an ice layer that is 1 cm thick, with the air temperature above the ice at $-20^{\circ} \mathrm{C}$. The thermal conductivity of the ice is $\kappa=2.092 \mathrm{~J} /(\mathrm{m} \cdot \mathrm{s} \cdot \mathrm{K})$, the latent heat of fusion is $l=3.349 \times 10^{5} \mathrm{~J} / \mathrm{kg}$, and the density of water is $\rho=10^{3} \mathrm{~kg} / \mathrm{m}^{3}$. Determine the initial rate of increase in the thickness of the ice layer.","Consider a vertical ice column with a base area of $\Delta A$ on the ice layer. The origin of the $x$-axis is at the water surface, oriented vertically downward, as shown in Figure 5.2.

Let the ice thickness be $x$ at time $t$, and it increases to $x+\mathrm{d} x$ at time $t+\mathrm{d} t$. Due to heat conduction, the heat lost by the ice $\mathrm{d} Q$ is given by Fourier's Law:

$$
\mathrm{d} Q=\kappa \frac{\mathrm{d} T}{\mathrm{~d} x} \Delta A \mathrm{~d} t
$$

The temperature gradient is $\frac{\mathrm{d} T}{\mathrm{~d} x}=\frac{20}{x}$. The latent heat released by a water layer of thickness $\mathrm{d} x$ at $0^{\circ} \mathrm{C}$ as it freezes to form ice at $0^{\circ} \mathrm{C}$ is $\mathrm{d} Q^{\prime}$, which is:

$$
<image 1>
$$

Figure 5.2

$$
\mathrm{d} Q^{\prime}=l \rho \Delta A \mathrm{~d} x
$$

At equilibrium, $\mathrm{d} Q=\mathrm{d} Q^{\prime}$, thus the equation satisfied by $x(t)$ is:

$$
\frac{\mathrm{d} x}{\mathrm{~d} t}=\frac{20 \kappa}{l \rho x}
$$

At $t=0$, $x=x_{0}=1 \mathrm{~cm}$, the rate at which the ice layer increases in thickness is:

$$
\left.\frac{\mathrm{d} x}{\mathrm{~d} t}\right|_{t=0}=\frac{20 \kappa}{l \rho x_{0}}=1.25 \times 10^{-5} \mathrm{~m} / \mathrm{s}
$$",\boxed{1.25 \times 10^{-5}},NV,\text{m/s},False,EN,Laws Application
3279,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"When a compressor compresses gas at the same rate, diatomic molecular gas will become hotter than monatomic molecular gas. Determine its correctness, answer using T (for True) and F (for False).",F.,\boxed{No},TF,,False,EN,Laws Application
3280,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"The walls of a house are made of bricks, with a thickness of $23 \, \text{cm}$ and a thermal conductivity of $2.5 \, \text{W/m} \cdot {^\circ} \text{C}$. If the temperatures at the brick-cement interface and the brick-wood interface are $\theta$ and $\theta^{\prime}$, respectively, find the heat flux density per square meter.","From the continuity of heat transfer, we know that the heat flux $q$ perpendicular to the wall is equal everywhere. By Fourier's law of heat conduction, we have

$$
q = \kappa_{2} \frac{\theta^{\prime} - \theta}{d_{2}}
$$

and

$$
\theta^{\prime} - \theta = q \frac{d_{2}}{\kappa_{2}}
$$

Ultimately, the heat flux density $q$ through the brick layer is:

$$
q = \left(\theta^{\prime} - \theta\right)\left( \frac{d_{2}}{\kappa_{2}} \right)^{-1}
$$",\boxed{\frac{\theta^{\prime} - \theta}{0.23/2.5}},EX,\text{W/m}^2,False,EN,Laws Application
3281,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"The internal energy of a certain substance is only a function of temperature, and its linear expansion coefficient $\alpha$ is a constant with $\alpha \ll 1$. The constant volume heat capacity $c_{v} = b T^{3}$. Determine the change in entropy $\Delta S$ of this substance when the temperature changes from $T_{0}$ to $T$ at constant pressure.","At constant pressure, by integrating the equation, we obtain

$$
\Delta S = \int_{T_{0}}^{T}\left(b T^{2} \mathrm{d}T + 3\alpha V_{0} p \frac{\mathrm{d}T}{T}\right) = \frac{b}{3}\left(T^{3} - T_{0}^{3}\right) + 3\alpha p V_{0} \ln \frac{T}{T_{0}}
$$","\[
\boxed{\frac{b}{3}\left(T^{3} - T_{0}^{3}\right) + 3\alpha p V_{0} \ln \frac{T}{T_{0}}}
\]",EX,,False,EN,Laws Application
3283,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Moist air flows adiabatically over a hillside, then descends along the slope after crossing the mountain peak. The air ascends to a height of $H_{1}$ where the pressure measurement indicates the start of cloud formation. The air continues to rise and reaches the mountain ridge at a height of $H_{2}$ after 1500 seconds, with the air pressure recorded as $7.3 \times 10^{4} \mathrm{~Pa}$. During this ascent, water vapor condenses into rainfall. Assume each square meter of air mass is 2000 kg, and each kilogram of moist air condenses 2.45 g of rainwater.

(4) If the precipitation between $H_{1}$ and $H_{2}$ is uniform, what is the amount of precipitation formed in 3 hours due to the condensation of water vapor in the air?","The amount of water condensed from air between $H_{1}$ and $H_{2}$ per square meter is $2000 \times 2.45 \times 10^{-3}=4.9 \mathrm{~kg} \cdot \mathrm{~m}^{-2}$, which occurred over 1500 seconds, resulting in a precipitation rate of $4.9 / 1500=3.27 \times 10^{-3} \mathrm{~kg} \cdot \mathrm{~m}^{-2} \cdot \mathrm{~s}^{-1}$. The total amount of precipitation formed in 3 hours is:

$$
Q=3.27 \times 10^{-3} \times 3 \times 3600=35.3 \mathrm{~kg} \cdot \mathrm{~m}^{-2}
$$

A precipitation amount of $1 \mathrm{~kg} \cdot \mathrm{~m}^{-2}$ is equivalent to 1 mm of rainfall, so the precipitation over 3 hours is 35.3 mm.",\boxed{35.3},NV,\text{mm},False,EN,Practical Application
3286,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"An air bubble rises from the seabed at a depth of \(H\) to the surface. The relationship between the temperature of the seawater and the depth \(h\) is given by \(T = T_0 - \frac{a}{H} h\). Given that the volume of the bubble at the surface of the sea is \(V_{0}\), the pressure is \(p_{0}\), and the density of the seawater is \(\rho\), find the work done by the bubble as it rises.","Let the mass of the bubble be \(m\). Assume the gas inside the bubble behaves as an ideal gas, and the bubble rises as a quasi-static process. The pressure and temperature of the gas inside the bubble change with depth \(h\) according to the following equations:

\[  
\begin{aligned}  
p & = p_{0} + \rho g h \\  
T & = T_{0} - \frac{a}{H} h  
\end{aligned}  
\]

Taking the differential gives

\[  
\begin{gathered}  
\mathrm{d} p = \rho g \, \mathrm{d} h \\  
\mathrm{d} T = -\frac{a}{H} \, \mathrm{d} h  
\end{gathered}  
\]

The equation of state for the bubble in seawater and at the sea surface are respectively

\[  
\begin{aligned}  
p V & = \frac{m}{\mu} R T \\  
p_{0} V_{0} & = \frac{m}{\mu} R T_{0}  
\end{aligned}  
\]

Differentiating the equation of state gives

\[  
p \, \mathrm{d} V = \frac{m}{\mu} R \, \mathrm{d} T - V \, \mathrm{d} p = \frac{p_{0} V_{0}}{T_{0}} \left(\mathrm{d} T - \frac{T}{p} \, \mathrm{d} p\right) = -\frac{p_{0} V_{0}}{T_{0}} \frac{\frac{a}{H} p_{0} + \rho g T_{0}}{p_{0} + \rho g h} \, \mathrm{d} h  
\]

Integrating the above expression from \(h=H\) to \(h=0\) gives the work done by the bubble as it rises from the seabed to the sea surface

\[  
W = \int p \, \mathrm{d} V = -\frac{p_{0} V_{0}}{T_{0}} \int_{H}^{0} \frac{\frac{a}{H} p_{0} + \rho g T_{0}}{p_{0} + \rho g h} \, \mathrm{d} h = \frac{p_{0} V_{0}}{T_{0}} \left(\frac{a p_{0}}{\rho g H} + T_{0}\right) \ln \frac{p_{0}+\rho g H}{p_{0}}  
\]","\[
\boxed{\frac{p_{0} V_{0}}{T_{0}} \left(\frac{a p_{0}}{\rho g H} + T_{0}\right) \ln \frac{p_{0}+\rho g H}{p_{0}}}
\]",EX,,False,EN,Math Derivation
3288,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"The space between two concentric cylinders with radii $a$ and $b$ ($a < b$) and length $L$ is filled with a gas of viscosity $\eta$ to be measured. The outer cylinder rotates about its axis with angular velocity $\omega$. The experiment measures the torsion angle of a quartz fiber as $\varphi$, with the torsion constant of the quartz fiber being $D$. Assuming the difference in radii of the two cylinders is very small, i.e., $b-a = \delta \ll a$, find the viscosity $\eta$ of the gas.","The linear velocity at the fluid layer near the outer cylinder wall is $v(b) = \omega b$. Substituting into the velocity formula gives

$$
\omega b = \frac{D \varphi}{2 \pi a L \eta}\left(1 - \frac{a}{b}\right)
$$

Therefore, the viscosity of the gas is

$$
\eta = \frac{D \varphi}{2 \pi a b L \omega}\left(1 - \frac{a}{b}\right) = \frac{D \varphi(b-a)}{2 \pi a b^{2} L \omega}
$$

If the radii of the two cylinders are very close, i.e., $b-a = \delta \ll a$, then we have

$$
\eta \approx \frac{D \varphi \delta}{2 \pi a^{3} L \omega}
$$

where the velocity gradient for nearly parallel plates is $\frac{\mathrm{d} v}{\mathrm{~d} r} \approx \frac{b \omega}{b-a} = \text{constant}$.",\boxed{\frac{D \varphi \delta}{2 \pi a^{3} L \omega}},EX,,False,EN,Math Derivation
3289,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,Assume the atmosphere can be regarded as an ideal gas with a molar mass of $\mu$. The gravitational acceleration near the Earth's surface is $g$. Calculate $\mathrm{d} T / \mathrm{d} z$ for pure $\mathrm{N}_{2}$ when $\gamma=1.4$.,"By comparing the aforementioned result, we find that

$$
\frac{\mathrm{d} T}{\mathrm{~d} z}=\left(\frac{1}{\gamma}-1\right) \frac{\mu g}{R}
$$

For $\mathrm{N}_{2}$, when $\mu=28 \mathrm{~g} \cdot \mathrm{mol}^{-1}$ and $\gamma=1.4$,

$$
\frac{\mathrm{d} T}{\mathrm{~d} z} \approx-9.4 \times 10^{-5} \mathrm{~K} / \mathrm{cm}
$$",\boxed{-9.4 \times 10^{-5}},NV,\mathrm{K} / \mathrm{cm},False,EN,Math Derivation
3290,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,A rigid small sphere moves in a viscous fluid. It is known from dimensional analysis that the resistance force it experiences is given by $f = A \eta v r$. Stokes has determined that the proportionality constant $A = 6 \pi$. Confirm the resistance force $f$ experienced by a sphere of radius $r$ moving at velocity $v$ in a viscous fluid.,"Stokes determined that the proportionality constant $A = 6 \pi$, so the resistance force $f$ experienced by a sphere of radius $r$ moving at velocity $v$ in a viscous fluid is $f = 6 \pi \eta v r$.",\boxed{6 \pi \eta v r},NV,,False,EN,Knowledge Recall
3292,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A uniform copper rod, mass $m = 1.0 \, \mathrm{kg}$, specific heat capacity at constant pressure $c_{p} = 385 \, \mathrm{J}/(\mathrm{kg} \cdot \mathrm{K})$, is initially at a temperature of $T_{1} = 400 \, \mathrm{K}$ at the left end and $T_{2} = 300 \, \mathrm{K}$ at the right end. The rod's lateral surface is thermally insulated from the surroundings. Both ends of the rod are also thermally insulated from the surroundings, and it reaches thermal equilibrium. Calculate the change in entropy of the entire rod.","The initial temperatures of the two ends of the rod are $T_{1}$ and $T_{2}$, respectively. The rod is an adiabatic system, and upon reaching thermal equilibrium, the final temperature of the rod $T_{\mathrm{f}} = \frac{1}{2}(T_{1} + T_{2})$. The entropy increase for a small segment $\mathrm{d} x$ of the rod at $x$ is:

$$
\mathrm{d} S_{x} = \int_{T_{\mathrm{i}}(x)}^{T_{f}} \frac{c_{p} \, \mathrm{d} m \, \mathrm{d} T}{T} = \frac{m}{l} c_{\mathrm{p}} \, \mathrm{d} x \ln \frac{T_{f}}{T_{\mathrm{i}}(x)}
$$

The total entropy change for the entire rod is:

$$
\begin{aligned}
\Delta S_{\text{rod}} &= \int \mathrm{d} S = \frac{m}{l} c_{\mathrm{p}} \int_{0}^{l}\left[\ln \frac{T_{1} + T_{2}}{2} - \ln \left(T_{1} - \frac{T_{1} - T_{2}}{l} x\right)\right] \mathrm{d} x \\
&= m c_{\mathrm{p}}\left\{\ln \frac{T_{1} + T_{2}}{2} + \frac{1}{T_{1} - T_{2}}\left[T_{2}\left(\ln T_{2} - 1\right) - T_{1}\left(\ln T_{1} - 1\right)\right]\right\} \\
&= m c_{\mathrm{p}}\left\{\ln \frac{T_{1} + T_{2}}{2} + \frac{1}{T_{1} - T_{2}}\left[T_{2} \ln T_{2} - T_{1} \ln T_{1}\right] + 1\right\} \\
&= 1.32 \, \mathrm{J/K}
\end{aligned}
$$

$\Delta S_{\text{rod}} > 0$, which is consistent with the principle of increasing entropy.",\boxed{1.32},NV,\mathrm{J/K},False,EN,Laws Application
3295,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"Calculate the change in entropy of 1 gram of nitrogen gas when the temperature changes from $20^{\circ} \mathrm{C}$ to $-196^{\circ} \mathrm{C}$. Assume that nitrogen is an ideal gas with a molar mass of 28 and a specific heat capacity $c_{\mathrm{p}} = 7.0 \mathrm{cal} /(\mathrm{mol} \cdot \mathrm{K})$, which is independent of temperature.","The number of moles in 1 gram of nitrogen is

$$
n = \frac{1}{28} = 3.57 \times 10^{-2} \, (\mathrm{mol})
$$

The change in entropy for an ideal gas is

$$
\Delta S^{\prime} = n c_{\mathrm{p}} \ln \frac{T_{1}}{T_{2}} = 0.33 \, \mathrm{cal} / \mathrm{K}
$$

where $T_{1} = 20^{\circ} \mathrm{C} = 293 \, \mathrm{K}$, $T_{2} = -196^{\circ} \mathrm{C} = 77 \, \mathrm{K}$.",\boxed{0.33},NV,\mathrm{cal} / \mathrm{K},False,EN,Laws Application
3297,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,How much heat is required to warm nitrogen from $-20^{\circ} \mathrm{C}$ to $100^{\circ} \mathrm{C}$ under constant volume conditions? Given the constant volume specific heat capacity of nitrogen $c_{\mathrm{v}}=5 \mathrm{cal}/\mathrm{mol}\cdot{}^{\circ}\mathrm{C}$.,"For heating at constant volume, the heat required is

$$
Q = n c_{\mathrm{v}} \Delta T = 21 \times 10^{3}\, \text{cal}
$$",\boxed{21 \times 10^{3}},NV,\text{cal},False,EN,Laws Application
3298,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"The solar constant (radiant energy flux from the Sun at the Earth's surface) is approximately $0.1 \, \mathrm{W/cm}^{2}$. Assuming the Sun is a black body, find the temperature of the Sun's surface. It is known that the solar radiant energy flux density $j = \sigma T^{4}$, where $\sigma = 5.7 \times 10^{-8} \, \mathrm{W/m}^{2} \, \mathrm{K}^{-4}$, the radius of the Sun $r_{\mathrm{s}} = 7.0 \times 10^{5} \, \mathrm{km}$, and the distance from the Sun to Earth $r_{\mathrm{se}} = 1.5 \times 10^{8} \, \mathrm{km}$.","The solar energy flux density $j = \sigma T^{4}$, where $\sigma = 5.7 \times 10^{-8} \, \mathrm{W/m}^{2} \, \mathrm{K}^{-4}$. Therefore, $\sigma T^{4} \left( \frac{r_{\mathrm{s}}}{r_{\mathrm{se}}} \right)^{2} = 0.1$, where the radius of the Sun $r_{\mathrm{s}} = 7.0 \times 10^{5} \, \mathrm{km}$, and the distance from the Sun to Earth $r_{\mathrm{se}} = 1.5 \times 10^{8} \, \mathrm{km}$. Thus,

$$
T = \left[ \frac{0.1}{\sigma} \left( \frac{r_{\mathrm{se}}}{r_{\mathrm{s}}} \right)^{2} \right]^{1/4} \approx 5 \times 10^{3} \, \mathrm{K}
$$",\boxed{5 \times 10^{3}},NV,\mathrm{K},False,EN,Laws Application
3299,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"In a physics experiment, a large solenoid is made using a hollow rectangular conductor. The cross-section of the conductor is \(4 \, \mathrm{cm} \times 2 \, \mathrm{cm}\), with the hollow cooling water passage being \(2 \, \mathrm{cm} \times 1 \, \mathrm{cm}\). Assume the conductor is wound a single layer of 100 turns, and the resulting solenoid is 4 m long with a diameter of 3 m. The conductor is made of aluminum, and the intended magnetic field is 0.25 T. The resistivity of aluminum is \(3 \times 10^{-8} \, \Omega \mathrm{~m}\). Ignore the effects of the steel being far from the saturation magnetization point. How many kilowatts of electrical power are needed to generate the desired magnetic field, and what voltage is required?","The magnetic field is given by
\[ B=\frac{\mu_{0} N I}{L} \]
where \(N\) is the number of turns, and \(L\) is the length of the solenoid. Thus, the current is
\[ I=\frac{B L}{\mu_{0} N}=\frac{0.25 \times 4}{4 \pi \times 10^{-7} \times 100}=7960 \, \mathrm{A} \]

The total resistance of the coil is
\[ R=\frac{\rho l}{A}, \quad l \] is the length of the wire. So the resistance, voltage, and power are
\[ 
\begin{gathered}
R=\frac{\left(3 \times 10^{-8}\right) \cdot(100 \times 2 \pi \times 1.5)}{(4 \times 2-2 \times 1) \times 10^{-4}}=0.0471 \, \Omega \\
V=R I=375 \, \mathrm{V} \\
P=V I=2.99 \times 10^{3} \, \mathrm{kW}
\end{gathered}
\]","\boxed{2.99, 375}","NV, NV","\text{kW}, \text{V}",True,EN,Practical Application
3302,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"An adiabatic piston divides a closed-end, adiabatic cylinder into two parts, \(A\) and \(B\). Both gases on each side are equal amounts of a monoatomic ideal gas, with an adiabatic index \(\gamma = \frac{5}{3}\). Initially, the volume of the gas is \(V_0\), the pressure is \(p_0\), and the temperature is \(T_0\) for both sides. Now the gas in \(A\) is slowly heated, causing the piston to move to the right, resulting in the final pressure in \(B\) being \(3p_0\). If the final pressure of the gas in \(A\) is also \(3p_0\), find the final volume, temperature, and the change in internal energy of the gas in \(A\).","The final volume of the gas in \(A\) is
\[
V_{A} = 2V_0 - V_B = \left(2 - 3^{-\frac{3}{5}}\right)V_0
\]

With the final pressure \(p_{A} = 3p_0\), the equation of state from initial to final state is
\[
\frac{T_{A}}{T_{0}} = \frac{p_{A} V_{A}}{p_{0} V_{0}} = 3\left(2 - 3^{-\frac{3}{5}}\right) = 6 - 3^{\frac{2}{5}}
\]

The change in internal energy of the gas in \(A\) is
\[
\Delta U_{A} = \frac{3}{2} n R\left(T_{A} - T_{0}\right) = \frac{3}{2} p_{0} V_{0} \left(\frac{T_{A}}{T_{0}} - 1\right) = \frac{3}{2} p_{0} V_{0} \left(5 - 3^{\frac{2}{5}}\right)
\]","\boxed{\left(2-3^{-\frac{3}{5}}\right), \left(6-3^{\frac{2}{5}}\right), \frac{3}{2} \left(5-3^{\frac{2}{5}}\right)}","NV, NV, NV",,True,EN,Laws Application
